date,year,month,day,day_of_year,season,city,latitude,longitude,temp_mean_c,temp_max_c,temp_min_c,temp_range_c,feels_like_c,dew_point_c,humidity_pct,precipitation_mm,wind_speed_kmh,wind_direction_deg,pressure_hpa,solar_radiation_mj_m2,sunshine_hours,weather_code,weather_description,nasa_temp_mean_c,nasa_temp_max_c,nasa_temp_min_c,nasa_precipitation_mm,nasa_humidity_pct,nasa_wind_speed_kmh,nasa_wind_direction_deg,nasa_pressure_hpa,data_source,dengue_new_hospitalizations,dengue_deaths,dengue_discharges,dengue_active_cases,dengue_cumulative_cases_yr,dengue_cumulative_deaths_yr,dengue_cfr_running_pct,dengue_dominant_serotype,dengue_alert_level,dengue_source,dengue_7day_avg,dengue_14day_avg,precip_lag7d_mm,precip_lag14d_mm,precip_lag21d_mm,humidity_lag7d_pct,humidity_lag14d_pct,humidity_lag21d_pct
2021-05-31,2021,5,31,151,Pre-Monsoon,Dhaka,23.71,90.41,28.63,30.58,27.4,3.2,30.1,26.6,89.6,50.31,18.79,183.1,1001.8,17.4,8.1,3,Overcast,28.63,30.58,27.4,50.31,89.57,18.79,183.1,1001.8,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),12,0,23,35,264,1,0.3788,DENV-3,Watch,DGHS/WHO/PMC anchored estimates (daily distribution),6.9,5.6,7.78,3.55,12.97,78.5,69.1,67.6
2021-06-01,2021,6,1,152,Monsoon,Dhaka,23.71,90.41,28.9,31.3,27.0,4.3,30.3,26.6,88.7,22.24,13.79,190.7,1002.9,11.6,5.5,3,Overcast,28.9,31.3,27.0,22.24,88.69,13.79,190.7,1002.9,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),47,0,32,79,311,1,0.3215,DENV-3,Moderate,DGHS/WHO/PMC anchored estimates (daily distribution),12.4,8.5,29.78,9.86,15.59,78.2,72.9,72.2
2021-06-02,2021,6,2,153,Monsoon,Dhaka,23.71,90.41,28.37,30.25,26.87,3.4,29.8,26.2,89.1,17.63,10.87,194.6,1004.2,10.8,2.9,51,Light drizzle,28.37,30.25,26.87,17.63,89.1,10.87,194.6,1004.2,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),24,0,77,101,335,1,0.2985,DENV-3,Moderate,DGHS/WHO/PMC anchored estimates (daily distribution),15.1,9.9,13.97,5.42,8.71,78.8,77.7,71.5
2021-06-03,2021,6,3,154,Monsoon,Dhaka,23.71,90.41,29.46,32.62,26.85,5.8,30.7,26.5,85.4,5.57,13.21,201.3,1005.3,6.4,2.3,80,Rain showers,29.46,32.62,26.85,5.57,85.41,13.21,201.3,1005.3,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),25,0,95,120,360,1,0.2778,DENV-3,Moderate,DGHS/WHO/PMC anchored estimates (daily distribution),18.3,11.4,3.6,3.22,9.53,78.1,76.8,73.1
2021-06-04,2021,6,4,155,Monsoon,Dhaka,23.71,90.41,29.51,32.42,27.28,5.1,30.8,26.6,85.3,3.26,12.49,203.9,1005.1,12.1,3.9,3,Overcast,29.51,32.42,27.28,3.26,85.33,12.49,203.9,1005.1,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),30,0,108,138,390,1,0.2564,DENV-3,Moderate,DGHS/WHO/PMC anchored estimates (daily distribution),22.3,13.2,3.69,1.53,10.07,77.4,73.6,71.3
2021-06-05,2021,6,5,156,Monsoon,Dhaka,23.71,90.41,29.17,31.43,27.62,3.8,30.6,27.1,89.6,23.56,11.88,202.0,1003.9,14.8,5.0,2,Partly cloudy,29.17,31.43,27.62,23.56,89.63,11.88,202.0,1003.9,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),15,0,126,141,405,1,0.2469,DENV-3,Watch,DGHS/WHO/PMC anchored estimates (daily distribution),23.6,14.1,1.9,0.13,5.81,76.0,70.4,67.6
2021-06-06,2021,6,6,157,Monsoon,Dhaka,23.71,90.41,29.31,31.99,27.43,4.6,30.8,27.2,89.2,42.06,13.32,191.5,1003.3,10.2,6.4,2,Partly cloudy,29.31,31.99,27.43,42.06,89.25,13.32,191.5,1003.3,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),6,0,94,100,411,1,0.2433,DENV-3,Watch,DGHS/WHO/PMC anchored estimates (daily distribution),22.7,14.3,2.57,0.09,25.07,75.9,67.2,71.5
2021-06-07,2021,6,7,158,Monsoon,Dhaka,23.71,90.41,29.01,31.62,27.24,4.4,30.5,26.9,89.4,31.33,17.86,194.2,1002.4,10.7,5.1,51,Light drizzle,29.01,31.62,27.24,31.33,89.4,17.86,194.2,1002.4,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),5,0,76,81,416,1,0.2404,DENV-3,Watch,DGHS/WHO/PMC anchored estimates (daily distribution),21.7,14.3,50.31,7.78,3.55,89.6,78.5,69.1
2021-06-08,2021,6,8,159,Monsoon,Dhaka,23.71,90.41,28.12,29.23,27.16,2.1,29.8,26.7,93.1,20.46,14.83,193.9,1001.3,9.9,1.6,80,Rain showers,28.12,29.23,27.16,20.46,93.13,14.83,193.9,1001.3,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),11,0,56,67,427,1,0.2342,DENV-3,Watch,DGHS/WHO/PMC anchored estimates (daily distribution),16.6,14.5,22.24,29.78,9.86,88.7,78.2,72.9
2021-06-09,2021,6,9,160,Monsoon,Dhaka,23.71,90.41,28.04,30.08,26.68,3.4,29.5,25.7,88.5,19.07,12.28,162.9,1000.7,7.1,1.9,95,Thunderstorm,28.04,30.08,26.68,19.07,88.46,12.28,162.9,1000.7,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),11,0,37,48,438,1,0.2283,DENV-3,Watch,DGHS/WHO/PMC anchored estimates (daily distribution),14.7,14.9,17.63,13.97,5.42,89.1,78.8,77.7
2021-06-10,2021,6,10,161,Monsoon,Dhaka,23.71,90.41,28.12,30.59,26.11,4.5,29.4,25.2,85.2,7.65,6.84,166.2,999.4,7.9,3.2,2,Partly cloudy,28.12,30.59,26.11,7.65,85.19,6.84,166.2,999.4,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),19,0,33,52,457,1,0.2188,DENV-3,Watch,DGHS/WHO/PMC anchored estimates (daily distribution),13.9,16.1,5.57,3.6,3.22,85.4,78.1,76.8
2021-06-11,2021,6,11,162,Monsoon,Dhaka,23.71,90.41,27.28,28.72,25.92,2.8,28.9,25.9,93.1,18.09,15.91,109.2,997.1,15.4,4.7,51,Light drizzle,27.28,28.72,25.92,18.09,93.09,15.91,109.2,997.1,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),30,0,46,76,487,1,0.2053,DENV-3,Moderate,DGHS/WHO/PMC anchored estimates (daily distribution),13.9,18.1,3.26,3.69,1.53,85.3,77.4,73.6
2021-06-12,2021,6,12,163,Monsoon,Dhaka,23.71,90.41,27.92,29.84,26.32,3.5,29.5,26.3,92.0,14.93,16.7,124.5,997.7,9.3,6.2,3,Overcast,27.92,29.84,26.32,14.93,92.0,16.7,124.5,997.7,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),21,0,71,92,508,1,0.1969,DENV-3,Moderate,DGHS/WHO/PMC anchored estimates (daily distribution),14.7,19.1,23.56,1.9,0.13,89.6,76.0,70.4
2021-06-13,2021,6,13,164,Monsoon,Dhaka,23.71,90.41,28.9,32.11,26.42,5.7,30.2,26.3,86.8,4.55,17.93,133.4,998.4,12.1,5.8,61,Moderate rain,28.9,32.11,26.42,4.55,86.81,17.93,133.4,998.4,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),16,0,81,97,524,1,0.1908,DENV-3,Watch,DGHS/WHO/PMC anchored estimates (daily distribution),16.1,19.4,42.06,2.57,0.09,89.2,75.9,67.2
2021-06-14,2021,6,14,165,Monsoon,Dhaka,23.71,90.41,29.1,32.0,27.24,4.8,30.5,26.7,87.9,8.44,21.28,164.7,996.7,15.2,5.1,61,Moderate rain,29.1,32.0,27.24,8.44,87.91,21.28,164.7,996.7,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),8,0,86,94,532,1,0.188,DENV-3,Watch,DGHS/WHO/PMC anchored estimates (daily distribution),16.6,19.1,31.33,50.31,7.78,89.4,89.6,78.5
2021-06-15,2021,6,15,166,Monsoon,Dhaka,23.71,90.41,28.55,31.03,27.05,4.0,30.0,26.6,90.0,18.65,18.54,156.3,995.4,16.0,3.9,61,Moderate rain,28.55,31.03,27.05,18.65,90.01,18.54,156.3,995.4,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),32,0,75,107,564,1,0.1773,DENV-3,Moderate,DGHS/WHO/PMC anchored estimates (daily distribution),19.6,18.1,20.46,22.24,29.78,93.1,88.7,78.2
2021-06-16,2021,6,16,167,Monsoon,Dhaka,23.71,90.41,28.12,30.1,26.2,3.9,29.6,26.0,89.4,6.88,17.93,164.4,997.2,13.9,4.1,61,Moderate rain,28.12,30.1,26.2,6.88,89.44,17.93,164.4,997.2,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),31,0,77,108,595,1,0.1681,DENV-3,Moderate,DGHS/WHO/PMC anchored estimates (daily distribution),22.4,18.6,19.07,17.63,13.97,88.5,89.1,78.8
2021-06-17,2021,6,17,168,Monsoon,Dhaka,23.71,90.41,27.39,30.32,24.95,5.4,28.8,25.0,88.0,16.59,22.36,167.1,1000.6,16.7,3.9,51,Light drizzle,27.39,30.32,24.95,16.59,88.01,22.36,167.1,1000.6,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),24,0,87,111,619,1,0.1616,DENV-3,Moderate,DGHS/WHO/PMC anchored estimates (daily distribution),23.1,18.5,7.65,5.57,3.6,85.2,85.4,78.1
2021-06-18,2021,6,18,169,Monsoon,Dhaka,23.71,90.41,27.51,30.71,24.73,6.0,28.9,25.2,88.6,34.14,14.11,151.1,1001.9,20.1,7.0,3,Overcast,27.51,30.71,24.73,34.14,88.56,14.11,151.1,1001.9,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),16,0,95,111,635,1,0.1575,DENV-3,Watch,DGHS/WHO/PMC anchored estimates (daily distribution),21.1,17.5,18.09,3.26,3.69,93.1,85.3,77.4
2021-06-19,2021,6,19,170,Monsoon,Dhaka,23.71,90.41,27.35,30.1,25.59,4.5,28.8,25.1,88.6,36.04,15.91,179.6,1002.8,16.4,3.8,80,Rain showers,27.35,30.1,25.59,36.04,88.57,15.91,179.6,1002.8,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),19,0,103,122,654,1,0.1529,DENV-3,Watch,DGHS/WHO/PMC anchored estimates (daily distribution),20.9,17.8,14.93,23.56,1.9,92.0,89.6,76.0
2021-06-20,2021,6,20,171,Monsoon,Dhaka,23.71,90.41,27.16,28.87,25.75,3.1,28.7,25.3,90.5,17.92,17.75,200.6,1002.2,6.9,1.3,80,Rain showers,27.16,28.87,25.75,17.92,90.51,17.75,200.6,1002.2,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),11,0,90,101,665,1,0.1504,DENV-3,Watch,DGHS/WHO/PMC anchored estimates (daily distribution),20.1,18.1,4.55,42.06,2.57,86.8,89.2,75.9
2021-06-21,2021,6,21,172,Monsoon,Dhaka,23.71,90.41,27.69,30.28,25.45,4.8,29.2,25.8,90.4,25.28,14.98,198.3,1001.6,5.0,4.3,80,Rain showers,27.69,30.28,25.45,25.28,90.36,14.98,198.3,1001.6,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),13,0,70,83,678,1,0.1475,DENV-3,Watch,DGHS/WHO/PMC anchored estimates (daily distribution),20.9,18.7,8.44,31.33,50.31,87.9,89.4,89.6
2021-06-22,2021,6,22,173,Monsoon,Dhaka,23.71,90.41,27.77,30.57,25.16,5.4,29.2,25.3,87.8,4.26,15.95,163.8,1002.4,9.2,4.7,61,Moderate rain,27.77,30.57,25.16,4.26,87.79,15.95,163.8,1002.4,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),19,0,59,78,697,1,0.1435,DENV-3,Watch,DGHS/WHO/PMC anchored estimates (daily distribution),19.0,19.3,18.65,20.46,22.24,90.0,93.1,88.7
2021-06-23,2021,6,23,174,Monsoon,Dhaka,23.71,90.41,28.09,31.82,24.88,6.9,29.4,25.5,86.9,4.87,14.87,177.3,1003.4,6.2,1.0,95,Thunderstorm,28.09,31.82,24.88,4.87,86.91,14.87,177.3,1003.4,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),25,0,62,87,722,1,0.1385,DENV-3,Moderate,DGHS/WHO/PMC anchored estimates (daily distribution),18.1,20.3,6.88,19.07,17.63,89.4,88.5,89.1
2021-06-24,2021,6,24,175,Monsoon,Dhaka,23.71,90.41,28.48,32.01,25.56,6.4,29.9,26.1,88.0,3.99,16.16,174.4,1002.1,5.6,2.6,80,Rain showers,28.48,32.01,25.56,3.99,87.97,16.16,174.4,1002.1,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),27,0,68,95,749,1,0.1335,DENV-3,Moderate,DGHS/WHO/PMC anchored estimates (daily distribution),18.6,20.9,16.59,7.65,5.57,88.0,85.2,85.4
2021-06-25,2021,6,25,176,Monsoon,Dhaka,23.71,90.41,28.18,31.22,25.64,5.6,29.5,25.6,87.3,3.98,16.02,169.1,1001.3,6.7,1.8,95,Thunderstorm,28.18,31.22,25.64,3.98,87.31,16.02,169.1,1001.3,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),16,0,84,100,765,1,0.1307,DENV-3,Watch,DGHS/WHO/PMC anchored estimates (daily distribution),18.6,19.9,34.14,18.09,3.26,88.6,93.1,85.3
2021-06-26,2021,6,26,177,Monsoon,Dhaka,23.71,90.41,28.46,31.79,26.0,5.8,29.9,26.2,88.5,7.6,16.49,171.2,1002.8,6.0,1.9,80,Rain showers,28.46,31.79,26.0,7.6,88.46,16.49,171.2,1002.8,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),7,0,87,94,772,1,0.1295,DENV-3,Watch,DGHS/WHO/PMC anchored estimates (daily distribution),16.9,18.9,36.04,14.93,23.56,88.6,92.0,89.6
2021-06-27,2021,6,27,178,Monsoon,Dhaka,23.71,90.41,28.72,31.85,26.27,5.6,30.1,26.3,88.0,2.5,16.24,180.0,1005.2,12.7,5.0,80,Rain showers,28.72,31.85,26.27,2.5,88.01,16.24,180.0,1005.2,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),5,0,75,80,777,1,0.1287,DENV-3,Watch,DGHS/WHO/PMC anchored estimates (daily distribution),16.0,18.1,17.92,4.55,42.06,90.5,86.8,89.2
2021-06-28,2021,6,28,179,Monsoon,Dhaka,23.71,90.41,28.45,31.01,26.43,4.6,29.9,26.3,89.4,5.93,16.96,203.9,1004.7,8.2,1.9,80,Rain showers,28.45,31.01,26.43,5.93,89.39,16.96,203.9,1004.7,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),36,1,54,91,813,2,0.246,DENV-3,Moderate,DGHS/WHO/PMC anchored estimates (daily distribution),19.3,20.1,25.28,8.44,31.33,90.4,87.9,89.4
2021-06-29,2021,6,29,180,Monsoon,Dhaka,23.71,90.41,28.53,30.99,26.69,4.3,30.1,26.7,90.8,12.99,18.04,206.1,1002.8,6.4,2.0,61,Moderate rain,28.53,30.99,26.69,12.99,90.8,18.04,206.1,1002.8,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),21,0,64,85,834,2,0.2398,DENV-3,Moderate,DGHS/WHO/PMC anchored estimates (daily distribution),19.6,19.3,4.26,18.65,20.46,87.8,90.0,93.1
2021-06-30,2021,6,30,181,Monsoon,Dhaka,23.71,90.41,28.98,31.53,27.17,4.4,30.5,27.0,90.2,41.95,17.57,210.2,1000.8,16.6,6.4,61,Moderate rain,28.98,31.53,27.17,41.95,90.15,17.57,210.2,1000.8,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),19,0,69,88,853,2,0.2345,DENV-3,Watch,DGHS/WHO/PMC anchored estimates (daily distribution),18.7,18.4,4.87,6.88,19.07,86.9,89.4,88.5
2021-07-01,2021,7,1,182,Monsoon,Dhaka,23.71,90.41,28.4,30.52,26.59,3.9,30.0,26.8,91.8,51.59,20.81,193.8,1000.0,14.2,3.9,80,Rain showers,28.4,30.52,26.59,51.59,91.78,20.81,193.8,1000.0,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),81,0,81,162,934,2,0.2141,DENV-3,High,DGHS/WHO/PMC anchored estimates (daily distribution),26.4,22.5,3.99,16.59,7.65,88.0,88.0,85.2
2021-07-02,2021,7,2,183,Monsoon,Dhaka,23.71,90.41,27.69,29.99,26.08,3.9,29.2,25.7,90.2,34.2,22.39,186.8,1001.5,14.8,4.3,3,Overcast,27.69,29.99,26.08,34.2,90.15,22.39,186.8,1001.5,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),50,0,157,207,984,2,0.2033,DENV-3,Moderate,DGHS/WHO/PMC anchored estimates (daily distribution),31.3,24.9,3.98,34.14,18.09,87.3,88.6,93.1
2021-07-03,2021,7,3,184,Monsoon,Dhaka,23.71,90.41,28.33,31.04,26.62,4.4,29.9,26.6,91.1,22.22,21.49,185.4,1001.9,12.0,5.9,80,Rain showers,28.33,31.04,26.62,22.22,91.07,21.49,185.4,1001.9,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),66,0,171,237,1050,2,0.1905,DENV-3,Moderate,DGHS/WHO/PMC anchored estimates (daily distribution),39.7,28.3,7.6,36.04,14.93,88.5,88.6,92.0
2021-07-04,2021,7,4,185,Monsoon,Dhaka,23.71,90.41,29.01,32.66,26.26,6.4,30.3,26.2,86.0,19.28,12.06,195.0,1002.6,4.2,1.1,95,Thunderstorm,29.01,32.66,26.26,19.28,86.02,12.06,195.0,1002.6,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),37,0,216,253,1087,2,0.184,DENV-3,Moderate,DGHS/WHO/PMC anchored estimates (daily distribution),44.3,30.1,2.5,17.92,4.55,88.0,90.5,86.8
2021-07-05,2021,7,5,186,Monsoon,Dhaka,23.71,90.41,28.96,32.12,26.43,5.7,30.4,26.9,89.8,3.48,16.45,169.8,1002.3,9.5,3.2,80,Rain showers,28.96,32.12,26.43,3.48,89.75,16.45,169.8,1002.3,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),30,0,234,264,1117,2,0.1791,DENV-3,Moderate,DGHS/WHO/PMC anchored estimates (daily distribution),43.4,31.4,5.93,25.28,8.44,89.4,90.4,87.9
2021-07-06,2021,7,6,187,Monsoon,Dhaka,23.71,90.41,29.05,31.77,27.15,4.6,30.5,27.0,89.5,22.23,12.96,201.8,1000.9,11.1,6.2,3,Overcast,29.05,31.77,27.15,22.23,89.48,12.96,201.8,1000.9,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),103,0,183,286,1220,2,0.1639,DENV-3,High,DGHS/WHO/PMC anchored estimates (daily distribution),55.1,37.4,12.99,4.26,18.65,90.8,87.8,90.0
2021-07-07,2021,7,7,188,Monsoon,Dhaka,23.71,90.41,28.72,31.03,27.26,3.8,30.3,27.1,91.7,16.87,16.13,179.3,1001.7,9.6,4.7,2,Partly cloudy,28.72,31.03,27.26,16.87,91.67,16.13,179.3,1001.7,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),94,1,235,330,1314,3,0.2283,DENV-3,High,DGHS/WHO/PMC anchored estimates (daily distribution),65.9,42.3,41.95,4.87,6.88,90.2,86.9,89.4
2021-07-08,2021,7,8,189,Monsoon,Dhaka,23.71,90.41,28.61,31.46,26.48,5.0,30.1,26.6,89.9,11.93,15.12,158.5,1002.0,11.5,4.2,80,Rain showers,28.61,31.46,26.48,11.93,89.93,15.12,158.5,1002.0,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),96,1,263,360,1410,4,0.2837,DENV-3,High,DGHS/WHO/PMC anchored estimates (daily distribution),68.0,47.2,51.59,3.99,16.59,91.8,88.0,88.0
2021-07-09,2021,7,9,190,Monsoon,Dhaka,23.71,90.41,28.68,31.87,26.03,5.8,30.0,26.1,87.3,1.33,11.63,166.3,1000.9,6.2,3.0,2,Partly cloudy,28.68,31.87,26.03,1.33,87.31,11.63,166.3,1000.9,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),44,0,323,367,1454,4,0.2751,DENV-3,Moderate,DGHS/WHO/PMC anchored estimates (daily distribution),67.1,49.2,34.2,3.98,34.14,90.2,87.3,88.6
2021-07-10,2021,7,10,191,Monsoon,Dhaka,23.71,90.41,28.7,31.66,26.2,5.5,30.1,26.1,87.1,3.0,8.68,150.6,1001.2,10.1,2.4,80,Rain showers,28.7,31.66,26.2,3.0,87.12,8.68,150.6,1001.2,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),29,0,337,366,1483,4,0.2697,DENV-3,Moderate,DGHS/WHO/PMC anchored estimates (daily distribution),61.9,50.8,22.22,7.6,36.04,91.1,88.5,88.6
2021-07-11,2021,7,11,192,Monsoon,Dhaka,23.71,90.41,29.05,32.13,26.49,5.6,30.4,26.4,86.9,11.03,8.75,124.3,1003.2,4.0,2.0,80,Rain showers,29.05,32.13,26.49,11.03,86.92,8.75,124.3,1003.2,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),29,0,263,292,1512,4,0.2646,DENV-3,Moderate,DGHS/WHO/PMC anchored estimates (daily distribution),60.7,52.5,19.28,2.5,17.92,86.0,88.0,90.5
2021-07-12,2021,7,12,193,Monsoon,Dhaka,23.71,90.41,29.0,32.8,26.59,6.2,30.2,25.8,83.8,5.16,7.92,157.9,1004.5,7.4,0.6,80,Rain showers,29.0,32.8,26.59,5.16,83.78,7.92,157.9,1004.5,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),30,0,198,228,1542,4,0.2594,DENV-3,Moderate,DGHS/WHO/PMC anchored estimates (daily distribution),60.7,52.1,3.48,5.93,25.28,89.8,89.4,90.4
2021-07-13,2021,7,13,194,Monsoon,Dhaka,23.71,90.41,28.12,30.88,26.24,4.6,29.6,26.2,90.2,5.76,16.74,150.4,1003.9,12.5,5.7,2,Partly cloudy,28.12,30.88,26.24,5.76,90.2,16.74,150.4,1003.9,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),56,0,132,188,1598,4,0.2503,DENV-3,Moderate,DGHS/WHO/PMC anchored estimates (daily distribution),54.0,54.6,22.23,12.99,4.26,89.5,90.8,87.8
2021-07-14,2021,7,14,195,Monsoon,Dhaka,23.71,90.41,28.51,31.51,26.24,5.3,29.9,25.9,87.1,3.3,14.22,171.6,1004.5,12.9,4.9,2,Partly cloudy,28.51,31.51,26.24,3.3,87.06,14.22,171.6,1004.5,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),61,0,144,205,1659,4,0.2411,DENV-3,Moderate,DGHS/WHO/PMC anchored estimates (daily distribution),49.3,57.6,16.87,41.95,4.87,91.7,90.2,86.9
2021-07-15,2021,7,15,196,Monsoon,Dhaka,23.71,90.41,28.96,31.64,26.14,5.5,30.2,25.9,84.8,1.67,7.24,181.4,1004.6,9.0,3.7,3,Overcast,28.96,31.64,26.14,1.67,84.85,7.24,181.4,1004.6,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),89,0,176,265,1748,4,0.2288,DENV-3,High,DGHS/WHO/PMC anchored estimates (daily distribution),48.3,58.1,11.93,51.59,3.99,89.9,91.8,88.0
2021-07-16,2021,7,16,197,Monsoon,Dhaka,23.71,90.41,28.44,30.67,26.51,4.2,29.7,25.6,85.6,11.33,7.52,195.3,1006.0,11.5,4.2,51,Light drizzle,28.44,30.67,26.51,11.33,85.57,7.52,195.3,1006.0,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),50,0,236,286,1798,4,0.2225,DENV-3,Moderate,DGHS/WHO/PMC anchored estimates (daily distribution),49.1,58.1,1.33,34.2,3.98,87.3,90.2,87.3
2021-07-17,2021,7,17,198,Monsoon,Dhaka,23.71,90.41,28.73,30.96,26.91,4.1,30.2,26.4,88.5,8.06,10.91,209.5,1004.5,14.8,6.0,2,Partly cloudy,28.73,30.96,26.91,8.06,88.53,10.91,209.5,1004.5,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),47,0,256,303,1845,4,0.2168,DENV-3,Moderate,DGHS/WHO/PMC anchored estimates (daily distribution),51.7,56.8,3.0,22.22,7.6,87.1,91.1,88.5
2021-07-18,2021,7,18,199,Monsoon,Dhaka,23.71,90.41,27.97,29.49,26.59,2.9,29.4,25.8,89.3,9.24,8.06,222.3,1002.3,11.1,2.2,2,Partly cloudy,27.97,29.49,26.59,9.24,89.26,8.06,222.3,1002.3,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),64,0,247,311,1909,4,0.2095,DENV-3,Moderate,DGHS/WHO/PMC anchored estimates (daily distribution),56.7,58.7,11.03,19.28,2.5,86.9,86.0,88.0
2021-07-19,2021,7,19,200,Monsoon,Dhaka,23.71,90.41,27.82,29.46,26.81,2.7,29.4,26.0,90.9,18.87,11.02,205.5,1000.5,11.6,3.4,61,Moderate rain,27.82,29.46,26.81,18.87,90.91,11.02,205.5,1000.5,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),44,0,250,294,1953,4,0.2048,DENV-3,Moderate,DGHS/WHO/PMC anchored estimates (daily distribution),58.7,59.7,5.16,3.48,5.93,83.8,89.8,89.4
2021-07-20,2021,7,20,201,Monsoon,Dhaka,23.71,90.41,29.02,32.09,26.47,5.6,30.3,26.1,85.3,20.52,8.14,200.3,999.7,9.1,4.2,61,Moderate rain,29.02,32.09,26.47,20.52,85.34,8.14,200.3,999.7,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),29,0,205,234,1982,4,0.2018,DENV-3,Moderate,DGHS/WHO/PMC anchored estimates (daily distribution),54.9,54.4,5.76,22.23,12.99,90.2,89.5,90.8
2021-07-21,2021,7,21,202,Monsoon,Dhaka,23.71,90.41,28.94,31.49,26.29,5.2,30.2,26.0,85.2,6.97,8.32,146.9,997.4,8.0,4.8,51,Light drizzle,28.94,31.49,26.29,6.97,85.2,8.32,146.9,997.4,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),76,0,184,260,2058,4,0.1944,DENV-3,Moderate,DGHS/WHO/PMC anchored estimates (daily distribution),57.0,53.1,3.3,16.87,41.95,87.1,91.7,90.2
